Block,Number,reading subset,recall subset,condition,trial type,task,fixa,clue,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,Question1,Question2,Question3,trial_pres_num,fixa1_onset,fixa1_durat,clue_onset,clue_durat,task_onset,task_durat,word1_onset,word2_onset,word3_onset,word4_onset,word5_onset,word6_onset,word7_onset,word8_onset,word9_onset,word10_onset,word11_onset,word12_onset,word13_onset,word14_onset,word15_onset,word_time,fixa2_onset,fixa2_durat,question1_onset,question1_offset,rating1,rating1_RT,question2_onset,question2_offset,rating2,rating2_RT,question3_onset,question3_offset,rating3,rating3_RT,ori_press_word,press_word,press_word_offset,RT,correct,KeyPress
1,101,,,letter string,formal trial,xxxxxxxx,+,xxxxx,xxxxxxx,xxx xx,xxxxxx,xxxxxx xx,xxxxx,xxxxxx,xx,xxxxxxx,xx xx,xxxxx,xxx,xxxxxxxx,xxxxxxxx,xxxxxxx,xxxxxxx,,,,14,332.4435863000108,1.81,334.25010980002116,2,336.2494668000145,1,337.2483565999428,337.85344149998855,338.4506590999663,339.05486100004055,339.65313889994286,340.24957920005545,340.8537250000518,341.45090059994254,342.054024699959,342.6521582000423,343.24934660003055,343.8536366999615,344.45177399995737,345.0540063000517,345.6522455000086,0.6,,,,,,,,,,,,,,,,,,,,
1,1,1,,pure reading ,formal trial,reading,+,xxxx,Posters,are also,used for,reproductions,of,"artwork,",particularly,famous,"works,",and are,low-cost,compared,to the,original,artwork.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,15,345.9301459999988,1.23,347.15800659998786,2,349.1582499999786,1,350.1582983999979,350.7553996000206,351.3597289000172,351.9569726999616,352.55512929998804,353.1583459000103,353.75565089995507,354.3607840000186,354.9570924999425,355.5551975000417,356.16229580005165,356.7562436000444,357.35995539999567,357.9571348000318,358.555560000008,0.6,359.16001620003954,2.88,362.0318171000108,366.0545863000443,4,4.021,366.0553186000325,370.0782763999887,4,4.022,370.0790219999617,374.1041381000541,4,4.024,,,,,,
1,75,,51,pure recall,formal trial,memory recall,+,tree,xxxx xxx,xxxxxxx,xxxx xxx xx,xxxxxxxxxxx,xxxxxx,xxxxxx,xxxxxx xxx,xxxxxx,xxxxxxxx,xxxxx,xxxxxx,xxxxxxx xx,xxxxxxxxx,xxxxxx,xxx xxxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,16,374.13901020004414,1.15,375.28677520004567,2,377.2839341999497,1,378.28395509999245,378.88894700002857,379.4853523999918,380.09013060003053,380.68777199997567,381.2839675999712,381.8894314999925,382.48599239997566,383.0906604999909,383.6900570000289,384.28401279996615,384.8902707999805,385.4854355000425,386.0905772000551,386.68869650003035,0.6,387.2851540000411,1.24,388.5206801999593,392.5480505999876,4,4.026,392.54880470002536,396.5769991000416,4,4.027,396.5777683999622,400.5983737000497,4,4.02,,,,,,
1,76,,52,pure recall,formal trial,memory recall,+,fireplace,xxxxx,xxxxxxxx,xxx xxxx,xxxxxx,xxx,xxxx,xxxx,xxx xxxxx,xx,xxxxxxx,xx xxxx,xxxxxx,xx xxxxx,xxxx,xx xxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,17,400.6324548999546,2.2,402.8330230000429,2,404.83308080001734,1,405.8269929999951,406.43117580004036,407.02987339999527,407.6318205000134,408.22998059995007,408.8348908999469,409.43139080004767,410.029641799978,410.63267159997486,411.2300632999977,411.8270835999865,412.43161930004135,413.0275331999874,413.63206880004145,414.2294835000066,0.6,414.82667960005347,2.09,416.9141248000087,420.9411920000566,4,4.026,420.94207899994217,424.96000650001224,4,4.017,424.96068869996816,428.9864552000072,4,4.025,,,,,,
1,70,70,46,conflict recall,catch trial,memory recall,+,lime,The Oxford,English,Dictionary,remains,the most,comprehensive,and trusted,English,language,"dictionary,",with,revisions,and updates,added every,three months.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,18,429.02095230005216,1.22,430.23616079997737,2,432.23641390004195,1,433.236033000052,433.8415826000273,434.4377962000435,435.0363080999814,435.6399201999884,436.23614169994835,436.84016619995236,437.4383919000393,438.03441750002094,438.6392757999711,439.2369335000403,439.8410058999434,440.43930339999497,441.0365049999673,441.64113410003483,0.6,442.2370358000044,2.13,444.3626245999476,448.383016900043,4,4.019,448.3836634999607,452.4195982000092,4,4.035,452.42052689997945,456.43808300001547,4,4.016,revisions,,,,,
1,97,,,letter string,formal trial,xxxxxxxx,+,xxxx,xxxxxxx,xxxxx xxxx,xxxxxxx,xxxxxxxxx,xxxx xxx,xxxxxxxxx,xxxxxxxx,xx xxxx,xxxxx,xxx,xxxxxxx,xxxxxxxxxx,xxxxxxxxxx,xxx xxxxxx,xxxxxxx,,,,19,456.45848639996257,2.89,459.34811969997827,2,461.349310599966,1,462.34932619996835,462.94664820004255,463.5436200000113,464.14653549995273,464.74394439999014,465.3481383000035,465.94564689998515,466.54284310003277,467.1469115000218,467.74495179997757,468.3482475000201,468.94646220002323,469.54402300005313,470.1474719999824,470.7449090000009,0.6,,,,,,,,,,,,,,,,,,,,
1,25,25,2,conflict reading,formal trial,reading,+,party,Windows,often have,movable,coverings,such as,blinds or,curtains,to keep,light,"out,",provide,additional,"insulation,",and ensure,privacy.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,20,470.9610672000563,2.49,473.4456177999964,2,475.4466207999503,1,476.4465325999772,477.0508858000394,477.6472461000085,478.2522775999969,478.84847550000995,479.4455983999651,480.0509692999767,480.6470520000439,481.2524705999531,481.8499194999458,482.4471755999839,483.05093120003585,483.6477672000183,484.2514620999573,484.84862710000016,0.6,485.44703749998007,2.97,488.4127370000351,492.4468358999584,4,4.033,492.44779070001096,496.4761085000355,4,4.027,496.4769051000476,500.5087951000314,4,4.031,,,,,,
1,51,51,27,conflict recall,formal trial,memory recall,+,city,Rattles,have,a dual,"function,",doubling,as teethers,as babies,"grow,",their,textured,surfaces,are,easy,on the,gums.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,21,500.5464662000304,2.59,503.1349700000137,2,505.1347856000066,1,506.1347853000043,506.7318347999826,507.33641190000344,507.93320109997876,508.5366372000426,509.13651370001025,509.7335394000402,510.33616499998607,510.93264689994976,511.5379034000216,512.1350490000332,512.734762200038,513.3364842999727,513.9370503999526,514.5377871999517,0.6,515.135007099947,2.91,518.0381363000488,522.0577535999473,4,4.018,522.0584393000463,526.0855833999813,4,4.026,526.0863540000282,530.1131098000333,4,4.026,,,,,,
1,77,,53,pure recall,formal trial,memory recall,+,butterfly,xxxxx xxxx,xxxxxxxxxx,xxx xxxxxxxxx,xxxxxx,xxxx,xxxxxxxx,xxxxxxx,xxxxxxxxxx,xxx xxx xxx,xxxx xxxx,xxxxxxxxx,xxxxx,xxxxx,xxxxxxxx,xxxxxxxx,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,22,530.1493458000477,2.98,533.1271523999749,2,535.127986800042,1,536.1272397000575,536.7251445000293,537.3312033000402,537.9271316999802,538.5254863000009,539.1272335000103,539.7257842000108,540.3337617999641,540.9271822000155,541.5243830999825,542.1284489999525,542.7245091999648,543.3323958000401,543.9277966000373,544.5234012999572,0.6,545.1273791999556,2.94,548.0610153999878,552.0867444999749,4,4.025,552.0874945999822,556.1136664999649,4,4.025,556.1143449000083,560.1431493000127,4,4.028,,,,,,
1,102,,,letter string,formal trial,xxxxxxxx,+,xxxx,xxxxxxxx,xxx,xxxxxxxxx,xxxx xx,xxxxxx,xxxx,xxx xxxx,xxxx xxxx,xxxxx xx,xxxxx,xxxxxx,xxx xxxxxx,xx,xxxxxxxx,xxxxxx,,,,23,560.1622323000338,2.77,562.9267488999758,2,564.9281675999518,1,565.9265928999521,566.5308359999908,567.1277337999782,567.734363000025,568.331026299973,568.9281616000226,569.5306632999564,570.1295165000483,570.7328457999974,571.3324125000509,571.9282301999629,572.5308488999726,573.1279155999655,573.7348674000241,574.3294308000477,0.6,,,,,,,,,,,,,,,,,,,,
1,52,52,29,conflict recall,formal trial,memory recall,+,landscape,Towers,are not,built,to be,habitable,but to,serve,other,various,"functions,",like,as a,structure for,telecommunication,purposes.,How well did you focus on the memory recall task?,How vivid was your memory?,How similar was it to your previously generated memory?,24,574.6107173999771,2.16,576.771244399948,2,578.7670028000139,1,579.7683721999638,580.3644730000524,580.9683941999683,581.5656850000378,582.1719557000324,582.7670176000101,583.3652326000156,583.9698715000413,584.5673750999849,585.1699589999625,585.766949599958,586.3656405999791,586.968447900028,587.5675891999854,588.1698817999568,0.6,588.768447099952,2.8,591.5623891999712,595.5940776000498,4,4.031,595.5948648999911,599.6094207999995,4,4.014,599.610266600037,603.6358384999912,4,4.025,,,,,,
1,29,29,5,conflict reading,formal trial,reading,+,house,Kettles,can be,heated,either by,being,placed,on,"a stove,",or by,their,own,internal,electric,heating,element.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,25,603.6705292999977,1.9,605.5676334999735,2,607.5669641999993,1,608.5663194999797,609.17185839999,609.7683835000498,610.3650703999447,610.9695154000074,611.5688810000429,612.1718134999974,612.7675993000157,613.3663087999448,613.9724682000233,614.5665700000245,615.172318900004,615.7676951000467,616.3658672999591,616.9692222999875,0.6,617.5664881999837,1.66,619.2222009999678,623.2401493999641,4,4.017,623.2407661000034,627.2697098000208,4,4.028,627.2703972000163,631.2905045000371,4,4.019,,,,,,
1,5,5,,pure reading ,formal trial,reading,+,xxxxx,Today most,newspapers,are published,"online,",with,frequent,updates,throughout,"the day, and",some have,abandoned,their,print,versions,entirely.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,26,631.3305897000246,2.58,633.9070748999948,2,635.9109890999971,1,636.90876390005,637.5042896999512,638.1086847999832,638.7063387000235,639.3117978000082,639.9093140000477,640.5060059999814,641.1088800999569,641.7066644999431,642.3110014999984,642.9074841999682,643.504404700012,644.108453999972,644.7058254999574,645.3109937000554,0.6,645.9088374000276,2.39,648.292261500028,652.3182408999419,4,4.025,652.3190596000059,656.3475143000251,4,4.027,656.348225899972,660.3807887999574,4,4.032,,,,,,
1,99,,,letter string,formal trial,xxxxxxxx,+,xxxx,xxxxxx,xxx,xxxxxxx x,xxxxxx xx,xxxxxx,xxxxxxxxxx,xxxx xxxxxxx,xxxx,xxxxxxxxxxx,xxx,xxxxxxxxxxxxxx,xx xxxxxxxxxxx,xxxxxx,xxxxxxxx,xxxxxx,,,,27,660.4043651999673,1.09,661.4909489999991,2,663.4910387999844,1,664.4918551000301,665.0905876000179,665.6924346999731,666.2914455999853,666.8977683000267,667.4925417000195,668.0882317000069,668.6941437999485,669.2921390000265,669.893995600054,670.4935309999855,671.0911315999692,671.6954297999619,672.2896429999964,672.8939572999952,0.6,,,,,,,,,,,,,,,,,,,,
1,28,28,4,conflict reading,formal trial,reading,+,salad,Bullets,are,made in,a large,number of,shapes,and,materials,depending on,the intended,"application,",such as,hunting,and,training.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,28,673.1865489999764,1.08,674.2618982000276,2,676.262269299943,1,677.2641704999842,677.8707310999744,678.4649599000113,679.0614543999545,679.6649869000539,680.2620559999486,680.8672868000576,681.4636626000283,682.0607007000363,682.6651934999973,683.2643550999928,683.867146500037,684.465198699967,685.0617125000572,685.6657023000298,0.6,686.2631266999524,1.77,688.0282190999715,692.0550556000089,4,4.026,692.0557450000197,696.0757860000012,4,4.019,696.076514299959,700.1100358000258,4,4.033,,,,,,
1,4,4,,pure reading ,formal trial,reading,+,xxxxx,Ankle,problems,are very,common,and,mild,pain,can often,be,treated,at home,though,it takes,time,to cure.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,29,700.1443702999968,1.42,701.564603399951,2,703.5653478000313,1,704.5641653999919,705.1583518000552,705.7641952000558,706.3628430999815,706.9640443000244,707.5644585000118,708.1584861000301,708.7629428999498,709.3598663000157,709.9640703999903,710.5613708000164,711.1587099999888,711.7629429999506,712.3602758999914,712.9651086999802,0.6,713.5624383999966,1.94,715.4960682999808,719.5200159000233,4,4.022,719.5207417999627,723.5547880999511,4,4.033,723.555533100036,727.5758702999447,4,4.02,,,,,,
1,3,3,,pure reading ,formal trial,reading,+,xxxx,Toys for,infants,make use of,distinctive,"sounds,",bright,"colors, and",unique,"textures,",which,enable,infants to,recognize,shapes,and colors.,How well did you focus on the reading task?,How well did you comprehend this sentence?,How familiar were you with the reading content?,30,727.6106948000379,2.96,730.5690320000285,2,732.5704874000512,1,733.5689348999877,734.1667768999469,734.7718560999492,735.3719277000055,735.9675969999516,736.5707497999538,737.1690737999743,737.7722143999999,738.3707496999996,738.9664368999656,739.5693006999791,740.1660092000384,740.7710520999972,741.368499299977,741.9648512999993,0.6,742.5691773999715,1.64,744.2023659000406,748.2319150000112,4,4.029,748.2328274999745,752.2568874000572,4,4.023,752.257575500058,756.2706201999681,4,4.012,,,,,,
